FECHA_CORTE,ESTADO_DEPTO,ETNIA,SEXO,CICLO_VITAL,DISCAPACIDAD,EVENTOS
2019-07-31,Cundinamarca,Ninguna,Hombre,entre 18 y 28,SI,329
2019-07-31,Amazonas,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,1
2019-07-31,Sucre,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,1711
2019-07-31,Magdalena,Gitano(a) ROM,Hombre,entre 29 y 60,NO,195
2019-07-31,Antioquia,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 12 y 17,NO,72
2019-07-31,Norte De Santander,Indigena,Hombre,entre 18 y 28,SI,9
2019-07-31,Arauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,2
2019-07-31,Cesar,Ninguna,Hombre,entre 12 y 17,NO,28174
2019-07-31,Valle del Cauca,Gitano(a) ROM,Hombre,entre 29 y 60,SI,9
2019-07-31,Vichada,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,10
2019-07-31,Antioquia,Ninguna,Hombre,ND,SI,307
2019-07-31,Magdalena,Gitano(a) ROM,Mujer,entre 29 y 60,NO,223
2019-07-31,La Guajira,Gitano(a) ROM,Hombre,entre 18 y 28,NO,24
2019-07-31,Antioquia,Indigena,Mujer,entre 61 y 100,SI,106
2019-07-31,Caqueta,Gitano(a) ROM,Hombre,entre 12 y 17,NO,134
2019-07-31,Casanare,Indigena,Mujer,entre 18 y 28,NO,88
2019-07-31,Bolivar,Ninguna,Mujer,entre 12 y 17,SI,405
2019-07-31,Caqueta,Ninguna,No Informa,entre 12 y 17,NO,2
2019-07-31,La Guajira,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,1
2019-07-31,Huila,Ninguna,Hombre,entre 12 y 17,NO,10873
2019-07-31,Caqueta,Ninguna,Mujer,entre 6 y 11,SI,280
2019-07-31,Valle del Cauca,Indigena,Mujer,entre 61 y 100,SI,56
2019-07-31,Quindio,Negro(a) o Afrocolombiano(a),Hombre,ND,NO,3
2019-07-31,Archip.De San Andres Providencia y Santa Catalina,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,NO,1
2019-07-31,Bolivar,Gitano(a) ROM,Hombre,entre 12 y 17,SI,2
2019-07-31,Choco,Ninguna,Hombre,ND,NO,13637
2019-07-31,Putumayo,Indigena,Mujer,entre 29 y 60,SI,246
2019-07-31,Sucre,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,6
2019-07-31,Santander,Indigena,Mujer,entre 18 y 28,SI,1
2019-07-31,Norte De Santander,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,NO,34
2019-07-31,Arauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,6
2019-07-31,Boyaca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,4
2019-07-31,Amazonas,Ninguna,Hombre,entre 6 y 11,SI,3
2019-07-31,Tolima,Ninguna,Hombre,entre 61 y 100,NO,17881
2019-07-31,Bolivar,Indigena,Hombre,entre 6 y 11,NO,61
2019-07-31,Amazonas,Ninguna,Mujer,entre 12 y 17,NO,208
2019-07-31,Cordoba,Ninguna,Mujer,ND,NO,3708
2019-07-31,Norte De Santander,Ninguna,Mujer,entre 6 y 11,NO,19896
2019-07-31,Quindio,Ninguna,Mujer,entre 61 y 100,SI,221
2019-07-31,Valle del Cauca,Palenquero,Mujer,entre 61 y 100,SI,22
2019-07-31,Valle del Cauca,Palenquero,Hombre,entre 61 y 100,NO,75
2019-07-31,Cordoba,Ninguna,LGBTI,entre 18 y 28,NO,106
2019-07-31,Nariño,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 6 y 11,NO,25
2019-07-31,Cauca,Raizal del Archipielago de San Andres y Providencia,Hombre,ND,NO,4
2019-07-31,Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,SI,4
2019-07-31,Bolivar,Gitano(a) ROM,Mujer,entre 6 y 11,NO,29
2019-07-31,Choco,Negro(a) o Afrocolombiano(a),Hombre,ND,NO,1907
2019-07-31,Valle del Cauca,Ninguna,LGBTI,entre 61 y 100,SI,1
2019-07-31,Casanare,Ninguna,Hombre,entre 6 y 11,SI,33
2019-07-31,Risaralda,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 6 y 11,NO,3
2019-07-31,Caqueta,Ninguna,Mujer,entre 6 y 11,NO,21668
2019-07-31,Meta,Ninguna,Hombre,entre 6 y 11,SI,175
2019-07-31,Guaviare,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,30
2019-07-31,Atlantico,Gitano(a) ROM,Hombre,entre 6 y 11,NO,3
2019-07-31,Caqueta,Indigena,LGBTI,entre 29 y 60,NO,3
2019-07-31,Bolivar,Negro(a) o Afrocolombiano(a),LGBTI,entre 12 y 17,NO,1
2019-07-31,Casanare,Indigena,Mujer,entre 18 y 28,SI,1
2019-07-31,Cundinamarca,Ninguna,Hombre,entre 0 y 5,NO,2790
2019-07-31,Caqueta,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,179
2019-07-31,Quindio,Ninguna,Hombre,entre 61 y 100,SI,175
2019-07-31,Bolivar,Palenquero,Hombre,entre 29 y 60,NO,196
2019-07-31,Huila,Gitano(a) ROM,Mujer,entre 12 y 17,SI,3
2019-07-31,Cundinamarca,Gitano(a) ROM,Mujer,entre 12 y 17,NO,49
2019-07-31,Caqueta,Ninguna,Mujer,entre 61 y 100,NO,15126
2019-07-31,Putumayo,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,7
2019-07-31,Boyaca,Ninguna,Hombre,entre 12 y 17,SI,51
2019-07-31,Atlantico,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,477
2019-07-31,Cundinamarca,Indigena,Hombre,ND,NO,8
2019-07-31,Nariño,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,NO,27179
2019-07-31,Vichada,Ninguna,LGBTI,entre 61 y 100,NO,1
2019-07-31,Cauca,Indigena,Mujer,entre 61 y 100,NO,2800
2019-07-31,Caqueta,Indigena,Hombre,ND,NO,7
2019-07-31,Putumayo,Indigena,Hombre,entre 18 y 28,NO,2527
2019-07-31,Casanare,Gitano(a) ROM,Hombre,entre 12 y 17,NO,9
2019-07-31,Tolima,Gitano(a) ROM,Mujer,entre 61 y 100,SI,72
2019-07-31,Norte De Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,74
2019-07-31,Santander,Ninguna,Mujer,entre 18 y 28,NO,22055
2019-07-31,Norte De Santander,Ninguna,Hombre,ND,SI,43
2019-07-31,Caqueta,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,NO,467
2019-07-31,Boyaca,Gitano(a) ROM,Mujer,entre 12 y 17,NO,23
2019-07-31,Cundinamarca,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,4
2019-07-31,Bogota D.C.,Ninguna,LGBTI,entre 61 y 100,NO,3
2019-07-31,Cordoba,Ninguna,Hombre,ND,NO,4710
2019-07-31,Huila,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,SI,1
2019-07-31,Atlantico,Palenquero,Hombre,entre 18 y 28,NO,3
2019-07-31,Putumayo,Palenquero,Mujer,entre 61 y 100,NO,6
2019-07-31,Tolima,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,NO,109
2019-07-31,Cauca,Ninguna,Mujer,entre 18 y 28,NO,41411
2019-07-31,Valle del Cauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,167
2019-07-31,Sucre,Indigena,Mujer,entre 29 y 60,NO,1340
2019-07-31,Guainia,Indigena,Hombre,entre 12 y 17,SI,3
2019-07-31,Atlantico,Ninguna,LGBTI,ND,NO,3
2019-07-31,Atlantico,Indigena,Mujer,entre 6 y 11,NO,5
2019-07-31,Valle del Cauca,Palenquero,Mujer,entre 12 y 17,NO,130
2019-07-31,Cundinamarca,Palenquero,Hombre,entre 29 y 60,SI,1
2019-07-31,Cordoba,Indigena,Mujer,entre 18 y 28,SI,9
2019-07-31,Vichada,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,2
2019-07-31,Valle del Cauca,Ninguna,Mujer,entre 0 y 5,SI,28
2019-07-31,Antioquia,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,151
2019-07-31,Risaralda,Gitano(a) ROM,Mujer,entre 29 y 60,NO,38
2019-07-31,Vaupes,Ninguna,No Informa,entre 61 y 100,NO,1
2019-07-31,Guaviare,Ninguna,Mujer,entre 18 y 28,SI,238
2019-07-31,Antioquia,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,SI,4
2019-07-31,Norte De Santander,Indigena,Hombre,entre 12 y 17,NO,141
2019-07-31,Putumayo,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,2017
2019-07-31,Magdalena,Ninguna,Mujer,entre 6 y 11,NO,24329
2019-07-31,Boyaca,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,1
2019-07-31,Bogota D.C.,Ninguna,Hombre,entre 18 y 28,SI,105
2019-07-31,Norte De Santander,Ninguna,Hombre,entre 18 y 28,SI,1200
2019-07-31,Nariño,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,19
2019-07-31,Guainia,Ninguna,Mujer,entre 12 y 17,NO,333
2019-07-31,Cundinamarca,Gitano(a) ROM,Mujer,entre 6 y 11,NO,13
2019-07-31,Magdalena,Indigena,Hombre,entre 12 y 17,SI,4
2019-07-31,La Guajira,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,131
2019-07-31,Huila,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,45
2019-07-31,Norte De Santander,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,30
2019-07-31,Putumayo,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,NO,26
2019-07-31,Atlantico,Ninguna,Mujer,entre 12 y 17,SI,34
2019-07-31,Risaralda,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,3
2019-07-31,Norte De Santander,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,64
2019-07-31,Meta,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,NO,3
2019-07-31,Santander,Indigena,Hombre,entre 29 y 60,NO,164
2019-07-31,Cundinamarca,Ninguna,Mujer,entre 0 y 5,SI,14
2019-07-31,Magdalena,Indigena,Mujer,entre 18 y 28,SI,4
2019-07-31,Vichada,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,NO,5
2019-07-31,Huila,Ninguna,Hombre,ND,SI,11
2019-07-31,Caqueta,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,72
2019-07-31,Cauca,Ninguna,Mujer,ND,SI,54
2019-07-31,Valle del Cauca,Palenquero,Mujer,ND,NO,1
2019-07-31,Meta,Ninguna,Mujer,ND,SI,22
2019-07-31,Meta,Ninguna,Mujer,entre 61 y 100,NO,13902
2019-07-31,Casanare,Ninguna,Hombre,entre 0 y 5,NO,1712
2019-07-31,Valle del Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 6 y 11,NO,23
2019-07-31,Putumayo,Ninguna,LGBTI,entre 18 y 28,NO,47
2019-07-31,Valle del Cauca,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,SI,181
2019-07-31,Cundinamarca,Indigena,Hombre,entre 29 y 60,SI,7
2019-07-31,Nariño,Ninguna,Hombre,entre 29 y 60,SI,5554
2019-07-31,Bogota D.C.,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,8
2019-07-31,Guainia,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,1
2019-07-31,Cundinamarca,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,45
2019-07-31,Cauca,Ninguna,Mujer,entre 29 y 60,NO,88775
2019-07-31,Sucre,Ninguna,Mujer,entre 6 y 11,SI,103
2019-07-31,Cundinamarca,Gitano(a) ROM,Hombre,entre 18 y 28,SI,2
2019-07-31,Cesar,Indigena,Mujer,entre 12 y 17,SI,9
2019-07-31,Caldas,Indigena,Hombre,entre 61 y 100,SI,26
2019-07-31,Guaviare,Indigena,Hombre,entre 12 y 17,NO,366
2019-07-31,Cordoba,Indigena,Hombre,entre 12 y 17,SI,8
2019-07-31,Risaralda,Ninguna,Mujer,entre 61 y 100,SI,635
2019-07-31,Cordoba,Ninguna,No Informa,entre 18 y 28,NO,1
2019-07-31,Norte De Santander,Indigena,LGBTI,entre 29 y 60,NO,1
2019-07-31,Huila,Gitano(a) ROM,Mujer,entre 29 y 60,NO,387
2019-07-31,Antioquia,Ninguna,Mujer,entre 29 y 60,NO,432066
2019-07-31,Vichada,Ninguna,Mujer,entre 12 y 17,SI,21
2019-07-31,Atlantico,Indigena,Hombre,entre 18 y 28,NO,22
2019-07-31,Bolivar,Ninguna,Mujer,entre 29 y 60,SI,4398
2019-07-31,Atlantico,Indigena,Hombre,entre 29 y 60,NO,41
2019-07-31,Bogota D.C.,Ninguna,Hombre,ND,NO,451
2019-07-31,Amazonas,Indigena,Hombre,entre 0 y 5,NO,15
2019-07-31,Cesar,Ninguna,Hombre,ND,NO,4945
2019-07-31,Caqueta,Ninguna,Mujer,entre 0 y 5,NO,9792
2019-07-31,La Guajira,Gitano(a) ROM,Mujer,entre 18 y 28,NO,30
2019-07-31,Norte De Santander,Ninguna,Mujer,entre 0 y 5,NO,9348
2019-07-31,Arauca,Indigena,Mujer,entre 12 y 17,NO,161
2019-07-31,Boyaca,Ninguna,Mujer,entre 18 y 28,NO,4953
2019-07-31,Meta,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,NO,3
2019-07-31,Quindio,Indigena,Mujer,entre 29 y 60,SI,4
2019-07-31,Putumayo,Ninguna,LGBTI,entre 29 y 60,SI,20
2019-07-31,Nariño,Indigena,Mujer,entre 18 y 28,SI,81
2019-07-31,Archip.De San Andres Providencia y Santa Catalina,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,3
2019-07-31,Nariño,Ninguna,Hombre,ND,NO,5170
2019-07-31,Putumayo,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,1059
2019-07-31,Atlantico,Palenquero,Hombre,entre 12 y 17,NO,2
2019-07-31,Choco,Indigena,Mujer,entre 29 y 60,NO,9808
2019-07-31,Sucre,Indigena,Hombre,entre 61 y 100,NO,388
2019-07-31,Boyaca,Gitano(a) ROM,Mujer,entre 29 y 60,SI,2
2019-07-31,Atlantico,Ninguna,Hombre,ND,SI,3
2019-07-31,Choco,Ninguna,Hombre,ND,SI,91
2019-07-31,Choco,Ninguna,Mujer,entre 6 y 11,NO,15858
2019-07-31,Guainia,Ninguna,Mujer,entre 0 y 5,NO,269
2019-07-31,Cauca,Indigena,Mujer,entre 18 y 28,NO,7280
2019-07-31,Tolima,Indigena,Hombre,entre 29 y 60,SI,101
2019-07-31,Huila,Indigena,LGBTI,entre 18 y 28,NO,5
2019-07-31,Bogota D.C.,Ninguna,Mujer,entre 12 y 17,SI,37
2019-07-31,Magdalena,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,5
2019-07-31,Arauca,Ninguna,Mujer,entre 18 y 28,SI,362
2019-07-31,Bolivar,Ninguna,LGBTI,entre 12 y 17,NO,15
2019-07-31,Putumayo,Indigena,Hombre,entre 6 y 11,SI,4
2019-07-31,La Guajira,Indigena,Hombre,entre 12 y 17,SI,14
2019-07-31,Guaviare,Indigena,Hombre,entre 12 y 17,SI,4
2019-07-31,Meta,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,1031
2019-07-31,Caldas,Ninguna,Hombre,entre 12 y 17,NO,7578
2019-07-31,Bolivar,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,NO,133
2019-07-31,Cordoba,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,1855
2019-07-31,Magdalena,Ninguna,Hombre,entre 29 y 60,SI,3903
2019-07-31,Arauca,Ninguna,Hombre,entre 6 y 11,NO,8595
2019-07-31,Meta,Indigena,Mujer,entre 29 y 60,NO,828
2019-07-31,Boyaca,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,37
2019-07-31,Cesar,Indigena,Hombre,entre 6 y 11,NO,271
2019-07-31,Huila,Indigena,Hombre,entre 12 y 17,NO,115
2019-07-31,Magdalena,Palenquero,Hombre,entre 61 y 100,SI,4
2019-07-31,Caqueta,Negro(a) o Afrocolombiano(a),Mujer,entre 0 y 5,NO,17
2019-07-31,Santander,Ninguna,Mujer,entre 18 y 28,SI,465
2019-07-31,Choco,Indigena,Mujer,ND,NO,823
2019-07-31,Antioquia,Ninguna,Mujer,entre 18 y 28,NO,197954
2019-07-31,Cundinamarca,Indigena,Mujer,entre 18 y 28,SI,2
2019-07-31,La Guajira,Indigena,Hombre,entre 29 y 60,SI,105
2019-07-31,Arauca,Indigena,Hombre,entre 0 y 5,NO,28
2019-07-31,Santander,Gitano(a) ROM,Mujer,entre 29 y 60,NO,217
2019-07-31,Cundinamarca,Indigena,Mujer,entre 0 y 5,NO,3
2019-07-31,Norte De Santander,Ninguna,LGBTI,entre 12 y 17,NO,5
2019-07-31,Santander,Ninguna,Hombre,ND,NO,3834
2019-07-31,Choco,Palenquero,Mujer,entre 6 y 11,NO,8
2019-07-31,Bolivar,Ninguna,LGBTI,entre 18 y 28,NO,79
2019-07-31,Risaralda,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,660
2019-07-31,Valle del Cauca,Indigena,Mujer,entre 18 y 28,SI,10
2019-07-31,Tolima,Gitano(a) ROM,Hombre,entre 61 y 100,SI,52
2019-07-31,Bolivar,Ninguna,Hombre,entre 6 y 11,SI,318
2019-07-31,Meta,Gitano(a) ROM,Hombre,entre 18 y 28,SI,3
2019-07-31,Huila,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,SI,1
2019-07-31,Magdalena,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,NO,826
2019-07-31,Valle del Cauca,Indigena,Hombre,ND,NO,28
2019-07-31,Casanare,Indigena,Mujer,entre 29 y 60,NO,165
2019-07-31,Santander,Gitano(a) ROM,Mujer,entre 61 y 100,SI,7
2019-07-31,Arauca,Palenquero,Mujer,entre 29 y 60,NO,4
2019-07-31,Vichada,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,25
2019-07-31,Antioquia,Indigena,Hombre,entre 18 y 28,NO,2592
2019-07-31,Choco,Ninguna,No Informa,entre 12 y 17,SI,1
2019-07-31,Cordoba,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,SI,207
2019-07-31,Caldas,Indigena,Mujer,entre 18 y 28,SI,8
2019-07-31,Risaralda,Ninguna,No Informa,entre 6 y 11,NO,2
2019-07-31,Boyaca,Indigena,Hombre,entre 18 y 28,NO,47
2019-07-31,Meta,Indigena,Mujer,entre 29 y 60,SI,45
2019-07-31,Cordoba,Indigena,Mujer,entre 0 y 5,SI,1
2019-07-31,Cesar,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,115
2019-07-31,Meta,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,SI,2
2019-07-31,Vichada,Ninguna,Mujer,entre 61 y 100,NO,735
2019-07-31,Cesar,Palenquero,Mujer,entre 18 y 28,NO,1
2019-07-31,Bolivar,Gitano(a) ROM,Hombre,ND,NO,1
2019-07-31,Bolivar,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,10452
2019-07-31,Antioquia,Ninguna,Mujer,entre 61 y 100,NO,117014
2019-07-31,Cesar,Gitano(a) ROM,Hombre,entre 12 y 17,NO,283
2019-07-31,Vichada,Ninguna,Mujer,entre 29 y 60,NO,4961
2019-07-31,Magdalena,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,SI,1
2019-07-31,Antioquia,Raizal del Archipielago de San Andres y Providencia,LGBTI,entre 61 y 100,NO,1
2019-07-31,Sucre,Indigena,Mujer,entre 0 y 5,NO,3
2019-07-31,Sucre,Indigena,Hombre,entre 61 y 100,SI,47
2019-07-31,Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,SI,92
2019-07-31,Cordoba,Indigena,LGBTI,entre 18 y 28,NO,1
2019-07-31,Cundinamarca,Gitano(a) ROM,Mujer,entre 29 y 60,SI,17
2019-07-31,Caqueta,Ninguna,LGBTI,entre 29 y 60,NO,216
2019-07-31,Choco,Ninguna,Mujer,entre 29 y 60,NO,49384
2019-07-31,Caqueta,Gitano(a) ROM,Hombre,entre 29 y 60,SI,22
2019-07-31,Amazonas,Ninguna,Hombre,entre 18 y 28,NO,265
2019-07-31,Vichada,Ninguna,Hombre,entre 6 y 11,SI,4
2019-07-31,La Guajira,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,174
2019-07-31,Casanare,Gitano(a) ROM,Mujer,entre 29 y 60,SI,1
2019-07-31,Bogota D.C.,Gitano(a) ROM,Mujer,entre 61 y 100,NO,8
2019-07-31,Nariño,Ninguna,Hombre,entre 61 y 100,NO,16098
2019-07-31,Magdalena,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,27
2019-07-31,Caldas,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,SI,5
2019-07-31,Guaviare,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,47
2019-07-31,Putumayo,Ninguna,LGBTI,entre 6 y 11,NO,7
2019-07-31,Guainia,Indigena,Hombre,entre 12 y 17,NO,344
2019-07-31,Norte De Santander,Gitano(a) ROM,Hombre,entre 18 y 28,NO,267
2019-07-31,Cesar,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,SI,4
2019-07-31,Huila,Ninguna,LGBTI,entre 29 y 60,NO,60
2019-07-31,Nariño,Indigena,LGBTI,entre 18 y 28,NO,1
2019-07-31,Arauca,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,8
2019-07-31,Tolima,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,58
2019-07-31,Antioquia,Gitano(a) ROM,Hombre,entre 18 y 28,SI,27
2019-07-31,Meta,Palenquero,Mujer,entre 12 y 17,SI,1
2019-07-31,Huila,Indigena,Mujer,entre 61 y 100,NO,58
2019-07-31,Valle del Cauca,Palenquero,Hombre,entre 12 y 17,NO,131
2019-07-31,Sucre,Indigena,Hombre,entre 18 y 28,NO,657
2019-07-31,Caqueta,Indigena,LGBTI,entre 18 y 28,NO,1
2019-07-31,Caqueta,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,NO,1084
2019-07-31,Cundinamarca,Indigena,Hombre,entre 61 y 100,NO,25
2019-07-31,Bogota D.C.,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,21
2019-07-31,Valle del Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,SI,197
2019-07-31,Putumayo,Ninguna,No Informa,ND,NO,1
2019-07-31,Magdalena,Indigena,Hombre,ND,SI,2
2019-07-31,Arauca,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,105
2019-07-31,Choco,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,NO,71
2019-07-31,Sucre,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,SI,69
2019-07-31,Caldas,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,NO,507
2019-07-31,Choco,Indigena,LGBTI,entre 61 y 100,NO,1
2019-07-31,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,SI,375
2019-07-31,Putumayo,Gitano(a) ROM,Hombre,ND,NO,3
2019-07-31,Cauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 12 y 17,NO,55
2019-07-31,Bolivar,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,8
2019-07-31,Choco,Ninguna,Mujer,entre 0 y 5,SI,19
2019-07-31,Santander,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,NO,3
2019-07-31,Atlantico,Ninguna,LGBTI,entre 6 y 11,NO,1
2019-07-31,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,170
2019-07-31,Sucre,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,SI,75
2019-07-31,Boyaca,Gitano(a) ROM,Mujer,entre 18 y 28,SI,1
2019-07-31,Amazonas,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,SI,2
2019-07-31,Nariño,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 0 y 5,NO,1
2019-07-31,Choco,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,NO,74
2019-07-31,Caldas,Gitano(a) ROM,Mujer,entre 29 y 60,NO,156
2019-07-31,Meta,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,SI,63
2019-07-31,Vichada,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,114
2019-07-31,Caqueta,Ninguna,Mujer,entre 12 y 17,NO,24024
2019-07-31,Huila,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,SI,5
2019-07-31,Norte De Santander,Indigena,Mujer,entre 18 y 28,NO,412
2019-07-31,Huila,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,NO,446
2019-07-31,Risaralda,Indigena,Mujer,entre 61 y 100,NO,220
2019-07-31,Cordoba,Ninguna,LGBTI,entre 18 y 28,SI,7
2019-07-31,Casanare,Ninguna,LGBTI,entre 12 y 17,NO,1
2019-07-31,Caqueta,Indigena,Mujer,entre 12 y 17,SI,4
2019-07-31,Valle del Cauca,Indigena,Hombre,entre 18 y 28,SI,30
2019-07-31,Caqueta,Palenquero,Mujer,entre 6 y 11,NO,1
2019-07-31,Antioquia,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,SI,1462
2019-07-31,Atlantico,Ninguna,Mujer,entre 18 y 28,SI,80
2019-07-31,Norte De Santander,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,NO,107
2019-07-31,Amazonas,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,NO,4
2019-07-31,Choco,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,SI,6
2019-07-31,Cundinamarca,Ninguna,LGBTI,entre 29 y 60,NO,58
2019-07-31,Vichada,Ninguna,Hombre,entre 0 y 5,NO,842
2019-07-31,Norte De Santander,Gitano(a) ROM,Hombre,entre 29 y 60,NO,366
2019-07-31,Casanare,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,NO,38
2019-07-31,Meta,Ninguna,No Informa,ND,NO,1
2019-07-31,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,NO,475
2019-07-31,Amazonas,Ninguna,Hombre,entre 6 y 11,NO,247
2019-07-31,La Guajira,Ninguna,Hombre,entre 0 y 5,SI,16
2019-07-31,Antioquia,Ninguna,LGBTI,entre 0 y 5,NO,7
2019-07-31,Tolima,Ninguna,Hombre,entre 6 y 11,NO,20140
2019-07-31,Casanare,Ninguna,LGBTI,entre 18 y 28,NO,21
2019-07-31,Valle del Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,4999
2019-07-31,Atlantico,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,NO,71
