FECHA_CORTE,COD_ESTADO_DEPTO,ESTADO_DEPTO,ETNIA,SEXO,CICLO_VITAL,DISCAPACIDAD,PER_OCU,PER_DECLA,PER_UBIC,PER_SA,EVENTOS
2019-08-31,47,Magdalena,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,Por Establecer,6,7,4,4,7
2019-08-31,41,Huila,Ninguna,Mujer,entre 12 y 17,Visual,34,46,42,37,40
2019-08-31,5,Antioquia,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,Visual,129,140,122,118,185
2019-08-31,20,Cesar,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,Ninguna,22,18,17,14,34
2019-08-31,76,Valle del Cauca,Ninguna,LGBTI,entre 18 y 28,Fisica,3,2,2,1,3
2019-08-31,73,Tolima,Indigena,Mujer,entre 61 y 100,Intelectual,2,2,1,1,7
2019-08-31,27,Choco,Indigena,Hombre,entre 12 y 17,Fisica,16,15,7,7,41
2019-08-31,73,Tolima,Ninguna,Mujer,entre 6 y 11,Fisica,71,59,45,38,93
2019-08-31,54,Norte De Santander,Indigena,Hombre,entre 18 y 28,Visual,2,2,2,2,2
2019-08-31,17,Caldas,Gitano(a) ROM,Mujer,entre 61 y 100,Fisica,1,,,,1
2019-08-31,86,Putumayo,Indigena,Mujer,entre 18 y 28,Intelectual,2,1,1,1,2
2019-08-31,70,Sucre,Ninguna,Mujer,entre 61 y 100,Visual,272,342,301,248,320
2019-08-31,41,Huila,Palenquero,Mujer,entre 29 y 60,Ninguna,5,4,6,6,7
2019-08-31,81,Arauca,Ninguna,Hombre,entre 0 y 5,Por Establecer,2,1,1,1,2
2019-08-31,68,Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,Multiple,17,24,18,18,23
2019-08-31,66,Risaralda,Palenquero,Hombre,entre 18 y 28,Ninguna,,,5,5,
2019-08-31,41,Huila,Ninguna,Mujer,entre 0 y 5,Auditiva,2,5,5,5,3
2019-08-31,41,Huila,Ninguna,LGBTI,entre 29 y 60,Fisica,,2,3,3,
2019-08-31,41,Huila,Ninguna,Hombre,entre 0 y 5,Multiple,20,21,16,16,21
2019-08-31,73,Tolima,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,Intelectual,3,1,,,4
2019-08-31,50,Meta,Ninguna,Mujer,entre 12 y 17,Multiple,107,109,81,76,130
2019-08-31,8,Atlantico,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,Ninguna,181,839,778,736,218
2019-08-31,52,Nariño,Gitano (RROM) (Acreditado RA),Hombre,entre 18 y 28,Ninguna,2,2,1,1,2
2019-08-31,54,Norte De Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,Ninguna,119,53,56,51,143
2019-08-31,23,Cordoba,Palenquero,Hombre,entre 12 y 17,Ninguna,1,,1,,1
2019-08-31,52,Nariño,Gitano(a) ROM,Hombre,entre 12 y 17,Intelectual,,1,1,1,
2019-08-31,73,Tolima,Indigena,Hombre,entre 61 y 100,Fisica,20,5,7,7,30
2019-08-31,0,SIN DEFINIR,Negro(a) o Afrocolombiano(a),No Informa,entre 12 y 17,Multiple,,,1,1,
2019-08-31,85,Casanare,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,Visual,,1,,,
2019-08-31,0,SIN DEFINIR,Gitano(a) ROM,Mujer,entre 29 y 60,Intelectual,,,4,1,
2019-08-31,8,Atlantico,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 0 y 5,Ninguna,,1,,,
2019-08-31,68,Santander,Indigena,Hombre,entre 61 y 100,Visual,3,2,2,1,3
2019-08-31,86,Putumayo,Ninguna,Mujer,entre 29 y 60,Multiple,717,396,387,371,1022
2019-08-31,11,Bogota D.C.,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,Multiple,,27,7,7,
2019-08-31,11,Bogota D.C.,Ninguna,Mujer,ND,Ninguna,226,5881,210,174,247
2019-08-31,18,Caqueta,Gitano(a) ROM,Mujer,entre 18 y 28,Intelectual,2,,,,2
2019-08-31,47,Magdalena,Indigena,Hombre,entre 6 y 11,Ninguna,73,40,27,23,77
2019-08-31,25,Cundinamarca,Gitano(a) ROM,Hombre,entre 61 y 100,Ninguna,28,7,22,18,31
2019-08-31,73,Tolima,Indigena,Hombre,entre 0 y 5,Ninguna,28,9,11,7,42
2019-08-31,81,Arauca,Indigena,Mujer,entre 12 y 17,Fisica,,1,,,
2019-08-31,73,Tolima,Gitano(a) ROM,Hombre,entre 29 y 60,Visual,1,3,2,2,1
2019-08-31,86,Putumayo,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,Intelectual,1,,,,1
2019-08-31,11,Bogota D.C.,Ninguna,Mujer,entre 29 y 60,Ninguna,5620,140587,71370,66188,6592
2019-08-31,20,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,Fisica,4,3,3,2,4
2019-08-31,50,Meta,Indigena,Hombre,entre 18 y 28,Multiple,5,3,4,4,6
2019-08-31,13,Bolivar,Gitano(a) ROM,Hombre,entre 6 y 11,Ninguna,17,4,11,10,17
2019-08-31,15,Boyaca,Ninguna,Hombre,entre 12 y 17,Multiple,31,31,25,23,37
2019-08-31,99,Vichada,Ninguna,Hombre,entre 18 y 28,Fisica,19,9,6,6,29
2019-08-31,25,Cundinamarca,Gitano (RROM) (Acreditado RA),Mujer,entre 61 y 100,Fisica,1,,1,,1
2019-08-31,20,Cesar,Indigena,Mujer,entre 18 y 28,Ninguna,1389,1647,1209,1153,1513
2019-08-31,99,Vichada,Indigena,Hombre,entre 29 y 60,Fisica,6,1,2,2,7
2019-08-31,81,Arauca,Ninguna,Mujer,entre 12 y 17,Auditiva,12,12,7,6,19
2019-08-31,70,Sucre,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,Fisica,1,,,,1
2019-08-31,94,Guainia,Indigena,Hombre,entre 61 y 100,Visual,2,6,5,5,3
2019-08-31,20,Cesar,Indigena,LGBTI,entre 29 y 60,Ninguna,2,2,2,1,2
2019-08-31,13,Bolivar,Ninguna,Hombre,entre 18 y 28,Intelectual,160,125,97,89,185
2019-08-31,76,Valle del Cauca,Indigena,No Informa,entre 12 y 17,Ninguna,,,1,,
2019-08-31,19,Cauca,Indigena,Mujer,entre 0 y 5,Multiple,2,2,,,2
2019-08-31,95,Guaviare,Indigena,Mujer,entre 61 y 100,Fisica,6,8,7,6,9
2019-08-31,54,Norte De Santander,Gitano(a) ROM,Mujer,entre 18 y 28,Ninguna,123,138,99,95,149
2019-08-31,54,Norte De Santander,Ninguna,Hombre,entre 12 y 17,Visual,61,59,56,51,83
2019-08-31,94,Guainia,Ninguna,Mujer,entre 6 y 11,Ninguna,470,619,404,370,496
2019-08-31,19,Cauca,Ninguna,Mujer,entre 18 y 28,Ninguna,34574,26702,18565,17344,41387
2019-08-31,99,Vichada,Ninguna,Mujer,entre 12 y 17,Intelectual,8,2,,,8
2019-08-31,47,Magdalena,Gitano (RROM) (Acreditado RA),Hombre,entre 12 y 17,Ninguna,9,,,,9
2019-08-31,11,Bogota D.C.,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,Ninguna,16,802,223,169,20
2019-08-31,0,SIN DEFINIR,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 29 y 60,Multiple,2,6,3,3,2
2019-08-31,91,Amazonas,Indigena,No Informa,entre 12 y 17,Ninguna,1,1,,,1
2019-08-31,76,Valle del Cauca,Ninguna,Mujer,entre 61 y 100,Visual,223,299,273,242,295
2019-08-31,91,Amazonas,Ninguna,Mujer,entre 0 y 5,Por Establecer,,1,1,1,
2019-08-31,15,Boyaca,Negro(a) o Afrocolombiano(a),Mujer,entre 29 y 60,Ninguna,127,94,144,137,163
2019-08-31,95,Guaviare,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,Ninguna,11,6,8,6,14
2019-08-31,8,Atlantico,Ninguna,LGBTI,entre 12 y 17,Ninguna,,4,3,1,
2019-08-31,15,Boyaca,Ninguna,Hombre,entre 12 y 17,Auditiva,5,7,7,7,5
2019-08-31,52,Nariño,Gitano(a) ROM,Mujer,entre 61 y 100,Fisica,,1,1,,
2019-08-31,23,Cordoba,Indigena,Mujer,entre 61 y 100,Fisica,11,11,4,4,14
2019-08-31,18,Caqueta,Ninguna,Hombre,entre 6 y 11,Por Establecer,14,5,4,3,16
2019-08-31,91,Amazonas,Ninguna,Hombre,entre 18 y 28,Auditiva,,,1,,
2019-08-31,47,Magdalena,Ninguna,Hombre,entre 0 y 5,Fisica,27,24,19,11,28
2019-08-31,13,Bolivar,Ninguna,Hombre,entre 12 y 17,Por Establecer,13,13,16,14,14
2019-08-31,23,Cordoba,Ninguna,Hombre,entre 61 y 100,Auditiva,93,94,91,81,118
2019-08-31,11,Bogota D.C.,Gitano (RROM) (Acreditado RA),Hombre,entre 0 y 5,Ninguna,,4,3,1,
2019-08-31,18,Caqueta,Ninguna,Mujer,ND,Visual,4,1,,,4
2019-08-31,41,Huila,Indigena,Mujer,entre 61 y 100,Ninguna,47,106,76,68,56
2019-08-31,27,Choco,Negro(a) o Afrocolombiano(a),Hombre,entre 12 y 17,Auditiva,55,37,25,23,75
2019-08-31,95,Guaviare,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 61 y 100,Multiple,1,1,1,1,1
2019-08-31,66,Risaralda,Indigena,Mujer,entre 6 y 11,Visual,1,1,1,1,2
2019-08-31,25,Cundinamarca,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,Intelectual,,5,3,3,
2019-08-31,94,Guainia,Ninguna,Hombre,entre 12 y 17,Multiple,2,2,,,2
2019-08-31,15,Boyaca,Negro(a) o Afrocolombiano(a),Hombre,entre 61 y 100,Auditiva,1,,1,1,1
2019-08-31,5,Antioquia,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,Auditiva,1,1,1,1,1
2019-08-31,27,Choco,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,Multiple,304,191,155,137,451
2019-08-31,70,Sucre,Negro(a) o Afrocolombiano(a),Mujer,ND,Fisica,2,,1,1,2
2019-08-31,63,Quindio,Ninguna,Hombre,entre 18 y 28,Multiple,20,69,49,43,22
2019-08-31,5,Antioquia,Indigena,Mujer,entre 29 y 60,Psicosocial (Mental),2,3,2,2,8
2019-08-31,85,Casanare,Indigena,Hombre,entre 12 y 17,Fisica,,1,,,
2019-08-31,73,Tolima,Ninguna,Mujer,entre 29 y 60,Visual,345,322,293,274,538
2019-08-31,97,Vaupes,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,Psicosocial (Mental),,1,1,,
2019-08-31,19,Cauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,Ninguna,11,12,12,9,13
2019-08-31,86,Putumayo,Indigena,Hombre,entre 61 y 100,Ninguna,436,330,273,230,563
2019-08-31,70,Sucre,Indigena,Hombre,entre 6 y 11,Ninguna,108,153,120,109,112
2019-08-31,15,Boyaca,Palenquero,Mujer,entre 61 y 100,Ninguna,1,,,,1
2019-08-31,27,Choco,Gitano(a) ROM,Mujer,entre 29 y 60,Ninguna,70,19,14,14,80
2019-08-31,25,Cundinamarca,Ninguna,Hombre,entre 18 y 28,Visual,18,34,35,30,21
2019-08-31,41,Huila,Ninguna,Hombre,entre 18 y 28,Multiple,189,248,192,181,222
2019-08-31,23,Cordoba,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,Psicosocial (Mental),1,2,,,1
2019-08-31,81,Arauca,Ninguna,LGBTI,entre 12 y 17,Ninguna,3,3,2,1,3
2019-08-31,81,Arauca,Palenquero,Hombre,entre 6 y 11,Ninguna,1,,1,1,1
2019-08-31,86,Putumayo,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,Multiple,25,14,13,9,44
2019-08-31,47,Magdalena,Ninguna,Mujer,entre 0 y 5,Ninguna,6358,5227,4411,3593,6509
2019-08-31,25,Cundinamarca,Indigena,Hombre,entre 18 y 28,Multiple,1,3,2,2,1
2019-08-31,23,Cordoba,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,Ninguna,29,27,23,18,39
2019-08-31,66,Risaralda,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,Intelectual,1,3,3,3,1
2019-08-31,73,Tolima,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,Por Establecer,2,3,4,3,2
2019-08-31,23,Cordoba,Gitano(a) ROM,Hombre,ND,Ninguna,17,,,,19
2019-08-31,17,Caldas,Ninguna,Mujer,entre 12 y 17,Multiple,63,48,43,36,72
2019-08-31,63,Quindio,Ninguna,Mujer,entre 18 y 28,Intelectual,12,31,17,16,13
2019-08-31,19,Cauca,Gitano(a) ROM,Mujer,entre 29 y 60,Ninguna,134,57,63,61,160
2019-08-31,73,Tolima,Ninguna,Hombre,ND,Ninguna,2638,1970,128,65,2788
2019-08-31,95,Guaviare,Ninguna,Mujer,entre 6 y 11,Ninguna,4354,2068,1641,1534,4688
2019-08-31,5,Antioquia,Negro(a) o Afrocolombiano(a),Mujer,ND,Multiple,3,3,,,5
2019-08-31,20,Cesar,Gitano(a) ROM,Mujer,entre 6 y 11,Multiple,1,,1,1,1
2019-08-31,11,Bogota D.C.,Gitano(a) ROM,Hombre,entre 29 y 60,Fisica,,33,11,10,
2019-08-31,44,La Guajira,Ninguna,Mujer,ND,Auditiva,1,1,,,1
2019-08-31,25,Cundinamarca,Ninguna,Mujer,entre 29 y 60,Fisica,440,481,435,395,612
2019-08-31,97,Vaupes,Ninguna,Mujer,entre 18 y 28,Ninguna,857,567,356,269,1173
2019-08-31,70,Sucre,Ninguna,Hombre,entre 0 y 5,Por Establecer,2,1,1,1,2
2019-08-31,76,Valle del Cauca,Indigena,Mujer,entre 29 y 60,Psicosocial (Mental),3,2,3,3,6
2019-08-31,63,Quindio,Ninguna,LGBTI,entre 29 y 60,Por Establecer,1,1,1,1,2
2019-08-31,73,Tolima,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,Ninguna,85,44,39,35,96
2019-08-31,11,Bogota D.C.,Indigena,Mujer,entre 61 y 100,Ninguna,12,720,205,181,12
2019-08-31,0,SIN DEFINIR,Ninguna,No Informa,entre 12 y 17,Multiple,,,1,,
2019-08-31,41,Huila,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 6 y 11,Ninguna,3,1,2,2,4
2019-08-31,95,Guaviare,Gitano(a) ROM,Hombre,entre 61 y 100,Ninguna,7,1,,,7
2019-08-31,11,Bogota D.C.,Negro(a) o Afrocolombiano(a),No Informa,entre 18 y 28,Ninguna,,15,5,2,
2019-08-31,18,Caqueta,Indigena,Mujer,entre 29 y 60,Visual,10,7,8,7,13
2019-08-31,13,Bolivar,Indigena,Mujer,entre 61 y 100,Ninguna,204,183,137,122,267
2019-08-31,18,Caqueta,Gitano(a) ROM,Hombre,entre 61 y 100,Fisica,4,2,3,3,5
2019-08-31,0,SIN DEFINIR,Ninguna,No Informa,entre 61 y 100,Fisica,,,2,2,
2019-08-31,20,Cesar,Ninguna,Hombre,entre 61 y 100,Ninguna,19851,18310,13837,11175,23740
2019-08-31,63,Quindio,Ninguna,Mujer,entre 61 y 100,Por Establecer,1,6,10,9,1
2019-08-31,66,Risaralda,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,Por Establecer,1,2,1,1,1
2019-08-31,54,Norte De Santander,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,Fisica,9,11,9,7,22
2019-08-31,70,Sucre,Indigena,Mujer,entre 6 y 11,Multiple,2,2,2,2,2
2019-08-31,81,Arauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 18 y 28,Por Establecer,1,1,1,1,1
2019-08-31,50,Meta,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,Por Establecer,1,1,1,1,5
2019-08-31,85,Casanare,Ninguna,No Informa,entre 6 y 11,Ninguna,,4,1,1,
2019-08-31,11,Bogota D.C.,Ninguna,Hombre,entre 18 y 28,Visual,10,129,62,57,11
2019-08-31,41,Huila,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,Ninguna,383,310,356,332,447
2019-08-31,13,Bolivar,Ninguna,Hombre,entre 12 y 17,Fisica,174,127,116,107,193
2019-08-31,63,Quindio,Palenquero,Hombre,entre 12 y 17,Ninguna,,2,4,2,
2019-08-31,54,Norte De Santander,Gitano(a) ROM,Mujer,entre 61 y 100,Auditiva,1,,1,1,1
2019-08-31,11,Bogota D.C.,Gitano(a) ROM,Hombre,entre 61 y 100,Intelectual,,1,,,
2019-08-31,52,Nariño,Ninguna,Mujer,ND,Fisica,20,14,1,,28
2019-08-31,0,SIN DEFINIR,Gitano(a) ROM,Mujer,entre 29 y 60,Fisica,1,,3,2,1
2019-08-31,50,Meta,Ninguna,Mujer,entre 61 y 100,Auditiva,71,66,56,52,102
2019-08-31,68,Santander,Ninguna,Mujer,entre 12 y 17,Multiple,83,102,90,79,93
2019-08-31,94,Guainia,Ninguna,Mujer,entre 0 y 5,Ninguna,263,356,223,198,268
2019-08-31,54,Norte De Santander,Ninguna,Hombre,entre 61 y 100,Intelectual,64,65,57,48,118
2019-08-31,41,Huila,Ninguna,Mujer,ND,Multiple,5,5,2,2,6
2019-08-31,25,Cundinamarca,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,Auditiva,,3,3,3,
2019-08-31,95,Guaviare,Indigena,Mujer,entre 61 y 100,Ninguna,100,84,60,59,131
2019-08-31,66,Risaralda,Negro(a) o Afrocolombiano(a),No Informa,entre 61 y 100,Ninguna,1,1,,,1
2019-08-31,15,Boyaca,Ninguna,Mujer,entre 29 y 60,Auditiva,28,24,16,15,40
2019-08-31,15,Boyaca,Ninguna,Hombre,entre 61 y 100,Ninguna,2471,2375,1455,1190,2998
2019-08-31,95,Guaviare,Indigena,Hombre,entre 61 y 100,Multiple,6,3,2,2,7
2019-08-31,0,SIN DEFINIR,Negro(a) o Afrocolombiano(a),LGBTI,ND,Ninguna,,,1,,
2019-08-31,66,Risaralda,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,Fisica,1,1,2,2,1
2019-08-31,52,Nariño,Indigena,Hombre,entre 29 y 60,Auditiva,14,21,19,19,30
2019-08-31,44,La Guajira,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,Psicosocial (Mental),,1,,,
2019-08-31,81,Arauca,Negro(a) o Afrocolombiano(a),LGBTI,entre 18 y 28,Ninguna,2,1,,,5
2019-08-31,41,Huila,Indigena,Mujer,entre 12 y 17,Multiple,,,1,1,
2019-08-31,19,Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 18 y 28,Visual,1,1,1,,1
2019-08-31,27,Choco,Indigena,No Informa,entre 18 y 28,Auditiva,3,3,1,,3
2019-08-31,94,Guainia,Ninguna,Hombre,entre 61 y 100,Fisica,6,4,2,2,7
2019-08-31,81,Arauca,Ninguna,Hombre,entre 12 y 17,Fisica,37,26,21,18,47
2019-08-31,81,Arauca,Gitano(a) ROM,Mujer,entre 61 y 100,Fisica,2,1,1,1,4
2019-08-31,86,Putumayo,Ninguna,Hombre,entre 29 y 60,Por Establecer,41,29,22,21,60
2019-08-31,0,SIN DEFINIR,Indigena,Hombre,entre 18 y 28,Psicosocial (Mental),,,3,2,
2019-08-31,23,Cordoba,Indigena,Hombre,entre 18 y 28,Ninguna,929,820,557,537,1066
2019-08-31,85,Casanare,Ninguna,Mujer,entre 61 y 100,Multiple,324,302,294,243,483
2019-08-31,70,Sucre,Negro(a) o Afrocolombiano(a),Hombre,ND,Ninguna,90,50,7,6,99
2019-08-31,0,SIN DEFINIR,Gitano(a) ROM,Hombre,entre 29 y 60,Ninguna,32,31,679,433,32
2019-08-31,73,Tolima,Indigena,Hombre,entre 6 y 11,Fisica,1,2,1,1,1
2019-08-31,66,Risaralda,Ninguna,Mujer,ND,Intelectual,,1,,,
2019-08-31,41,Huila,Ninguna,Hombre,entre 12 y 17,Auditiva,37,41,39,39,42
2019-08-31,44,La Guajira,Ninguna,Hombre,entre 18 y 28,Fisica,69,67,47,41,82
2019-08-31,66,Risaralda,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,Ninguna,394,1310,869,821,441
2019-08-31,8,Atlantico,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,Ninguna,186,850,721,668,216
2019-08-31,47,Magdalena,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,Multiple,78,69,60,56,108
2019-08-31,20,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,Fisica,,1,1,,
2019-08-31,18,Caqueta,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,Fisica,1,1,1,1,1
2019-08-31,50,Meta,Ninguna,LGBTI,entre 61 y 100,Ninguna,6,7,6,5,10
2019-08-31,44,La Guajira,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,Intelectual,,1,,,
2019-08-31,50,Meta,Indigena,Mujer,entre 61 y 100,Visual,2,1,,,2
2019-08-31,13,Bolivar,Indigena,Mujer,entre 29 y 60,Visual,10,5,5,4,16
2019-08-31,5,Antioquia,Indigena,Hombre,entre 0 y 5,Visual,,1,,,
2019-08-31,68,Santander,Indigena,Hombre,entre 29 y 60,Fisica,6,4,2,2,7
2019-08-31,86,Putumayo,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,Ninguna,17,10,12,8,26
2019-08-31,15,Boyaca,Negro(a) o Afrocolombiano(a),Mujer,entre 18 y 28,Intelectual,,1,,,
2019-08-31,17,Caldas,Ninguna,Hombre,entre 29 y 60,Ninguna,28238,24124,16181,13914,35980
2019-08-31,25,Cundinamarca,Ninguna,Mujer,ND,Multiple,7,4,,,7
2019-08-31,86,Putumayo,Ninguna,Mujer,entre 12 y 17,Por Establecer,10,6,6,6,11
2019-08-31,68,Santander,Ninguna,Hombre,entre 0 y 5,Por Establecer,1,,,,1
2019-08-31,13,Bolivar,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,Auditiva,27,27,23,23,34
2019-08-31,17,Caldas,Gitano(a) ROM,Hombre,entre 6 y 11,Ninguna,5,2,3,3,6
2019-08-31,52,Nariño,Ninguna,Mujer,entre 0 y 5,Fisica,27,29,27,24,31
2019-08-31,8,Atlantico,Ninguna,Hombre,entre 12 y 17,Por Establecer,,5,3,2,
2019-08-31,70,Sucre,Indigena,Mujer,entre 61 y 100,Psicosocial (Mental),1,1,1,1,2
2019-08-31,11,Bogota D.C.,Gitano(a) ROM,Mujer,entre 61 y 100,Auditiva,,2,,,
2019-08-31,47,Magdalena,Gitano(a) ROM,Mujer,entre 12 y 17,Intelectual,1,,,,1
2019-08-31,73,Tolima,Gitano(a) ROM,Mujer,entre 61 y 100,Psicosocial (Mental),1,,,,1
2019-08-31,18,Caqueta,Ninguna,Hombre,entre 29 y 60,Fisica,1647,1017,877,818,2620
2019-08-31,70,Sucre,Negro(a) o Afrocolombiano(a),No Informa,entre 18 y 28,Ninguna,15,16,3,3,16
2019-08-31,11,Bogota D.C.,Ninguna,LGBTI,entre 29 y 60,Multiple,,9,5,4,
2019-08-31,25,Cundinamarca,Ninguna,Hombre,entre 29 y 60,Por Establecer,23,31,26,23,31
2019-08-31,50,Meta,Ninguna,Hombre,entre 29 y 60,Auditiva,176,163,148,133,263
2019-08-31,47,Magdalena,Ninguna,Mujer,ND,Visual,5,6,,,6
2019-08-31,5,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 6 y 11,Por Establecer,6,4,4,3,6
2019-08-31,13,Bolivar,Negro(a) o Afrocolombiano(a),Mujer,entre 12 y 17,Visual,4,3,2,2,4
2019-08-31,15,Boyaca,Palenquero,Hombre,entre 61 y 100,Ninguna,2,,,,2
2019-08-31,85,Casanare,Palenquero,Hombre,ND,Ninguna,1,1,,,1
2019-08-31,17,Caldas,Ninguna,No Informa,entre 0 y 5,Ninguna,91,66,12,12,91
2019-08-31,66,Risaralda,Indigena,Mujer,entre 29 y 60,Visual,4,1,3,3,4
2019-08-31,76,Valle del Cauca,Raizal del Archipielago de San Andres y Providencia,Hombre,entre 61 y 100,Auditiva,,,1,1,
2019-08-31,76,Valle del Cauca,Negro(a) o Afrocolombiano(a),Hombre,entre 18 y 28,Fisica,173,182,163,155,273
2019-08-31,19,Cauca,Raizal del Archipielago de San Andres y Providencia,Mujer,entre 29 y 60,Auditiva,2,3,3,3,9
2019-08-31,85,Casanare,Negro(a) o Afrocolombiano(a),LGBTI,entre 29 y 60,Visual,1,,,,1
2019-08-31,70,Sucre,Gitano(a) ROM,Mujer,entre 61 y 100,Ninguna,9,7,8,8,10
2019-08-31,25,Cundinamarca,Indigena,Hombre,entre 0 y 5,Ninguna,3,14,8,7,3
2019-08-31,5,Antioquia,Indigena,Mujer,ND,Visual,3,3,,,3
2019-08-31,95,Guaviare,Indigena,Hombre,entre 6 y 11,Intelectual,1,1,,,1
2019-08-31,20,Cesar,Negro(a) o Afrocolombiano(a),Mujer,entre 61 y 100,Ninguna,754,611,609,510,967
2019-08-31,85,Casanare,Ninguna,Hombre,entre 12 y 17,Por Establecer,2,1,2,1,2
2019-08-31,23,Cordoba,Ninguna,Mujer,ND,Visual,4,5,4,2,4
2019-08-31,19,Cauca,Palenquero,Hombre,entre 12 y 17,Multiple,1,1,1,1,1
2019-08-31,20,Cesar,Raizal del Archipielago de San Andres y Providencia,Mujer,ND,Ninguna,1,,,,1
2019-08-31,18,Caqueta,Indigena,Mujer,entre 12 y 17,Visual,1,,1,1,1
2019-08-31,20,Cesar,Indigena,Mujer,entre 12 y 17,Auditiva,1,1,1,1,1
2019-08-31,5,Antioquia,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,Ninguna,402,470,435,323,464
2019-08-31,20,Cesar,Indigena,Mujer,entre 6 y 11,Multiple,,,1,1,
2019-08-31,18,Caqueta,Ninguna,Hombre,ND,Visual,1,,,,1
2019-08-31,68,Santander,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,Visual,5,12,9,9,6
2019-08-31,47,Magdalena,Negro(a) o Afrocolombiano(a),LGBTI,entre 12 y 17,Ninguna,,1,,,
2019-08-31,5,Antioquia,Ninguna,Mujer,entre 6 y 11,Auditiva,94,96,85,76,113
2019-08-31,23,Cordoba,Gitano (RROM) (Acreditado RA),Mujer,entre 18 y 28,Ninguna,8,11,9,8,9
2019-08-31,97,Vaupes,Negro(a) o Afrocolombiano(a),Mujer,entre 6 y 11,Ninguna,4,5,3,3,4
2019-08-31,15,Boyaca,Ninguna,Mujer,entre 0 y 5,Multiple,2,3,2,2,2
2019-08-31,5,Antioquia,Ninguna,Hombre,entre 12 y 17,Multiple,1246,1274,1166,1078,1487
2019-08-31,54,Norte De Santander,Ninguna,Hombre,entre 18 y 28,Por Establecer,38,35,31,29,56
2019-08-31,8,Atlantico,Ninguna,LGBTI,ND,Ninguna,2,4,,,3
2019-08-31,86,Putumayo,Negro(a) o Afrocolombiano(a),Hombre,entre 0 y 5,Ninguna,18,11,11,8,23
2019-08-31,66,Risaralda,Ninguna,Mujer,entre 18 y 28,Psicosocial (Mental),5,5,4,4,7
2019-08-31,25,Cundinamarca,Gitano(a) ROM,Mujer,entre 12 y 17,Multiple,1,,,,1
2019-08-31,95,Guaviare,Ninguna,Hombre,entre 18 y 28,Visual,22,9,10,9,31
2019-08-31,66,Risaralda,Indigena,Hombre,entre 29 y 60,Multiple,5,14,5,5,7
2019-08-31,20,Cesar,Negro(a) o Afrocolombiano(a),Hombre,entre 29 y 60,Auditiva,13,13,13,9,15
2019-08-31,11,Bogota D.C.,Indigena,Mujer,entre 61 y 100,Multiple,1,54,22,19,1
